Name,Brand,Creative_Type,Performance_Tier,Campaign_ID,File_Size_KB,Created_Date,Days_Ago,Directory_Source,GitHub_Download_Link,GitHub_View_Link,File_Type,Quality_Priority,Notes
real_facebook_creatives_MakeMeJedi_2_video:_Gifting___sign_up_-_old_video_23849040403100702_thumbnail.jpg,MakeMeJedi,video,,238490404031007,1.94,2025-06-24 22:17:03,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_MakeMeJedi_2_video:_Gifting___sign_up_-_old_video_23849040403100702_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_MakeMeJedi_2_video:_Gifting___sign_up_-_old_video_23849040403100702_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_MakeMeJedi_2_dynamic_23849040483050702_thumbnail.jpg,MakeMeJedi,dynamic,,238490404830507,2.0,2025-06-24 22:17:03,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_MakeMeJedi_2_dynamic_23849040483050702_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_MakeMeJedi_2_dynamic_23849040483050702_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Squid_🐸💙Pilot_Ad_v1_-_Copy1_-_Headline1_23849032569360097_thumbnail.jpg,,,,238490325693600,1.79,2025-06-24 22:17:01,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Squid_🐸💙Pilot_Ad_v1_-_Copy1_-_Headline1_23849032569360097_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Squid_🐸💙Pilot_Ad_v1_-_Copy1_-_Headline1_23849032569360097_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_video:_carousel_kids___perfect_gift_23850054697610576_thumbnail.jpg,TurnedWizard,video,,238500546976105,1.79,2025-06-24 22:16:58,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_video:_carousel_kids___perfect_gift_23850054697610576_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_video:_carousel_kids___perfect_gift_23850054697610576_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_video:_kids_reminder___gift_-_Copy_23850054697030576_thumbnail.jpg,TurnedWizard,video,,238500546970305,1.63,2025-06-24 22:16:57,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_video:_kids_reminder___gift_-_Copy_23850054697030576_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_video:_kids_reminder___gift_-_Copy_23850054697030576_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_video:_kids_regular___disappointed_23850054697660576_thumbnail.jpg,TurnedWizard,video,,238500546976605,1.35,2025-06-24 22:16:57,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_video:_kids_regular___disappointed_23850054697660576_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_video:_kids_regular___disappointed_23850054697660576_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_video:_kids_reminder___gift_-_Copy_23850117451210576_thumbnail.jpg,TurnedWizard,video,,238501174512105,1.63,2025-06-24 22:16:56,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_video:_kids_reminder___gift_-_Copy_23850117451210576_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_video:_kids_reminder___gift_-_Copy_23850117451210576_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_video:_kids_regular___disappointed_23850117453820576_thumbnail.jpg,TurnedWizard,video,,238501174538205,1.35,2025-06-24 22:16:56,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_video:_kids_regular___disappointed_23850117453820576_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_video:_kids_regular___disappointed_23850117453820576_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_video:_carousel_kids___perfect_gift_23850117453860576_thumbnail.jpg,TurnedWizard,video,,238501174538605,1.79,2025-06-24 22:16:55,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_video:_carousel_kids___perfect_gift_23850117453860576_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_video:_carousel_kids___perfect_gift_23850117453860576_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_video:_kids___gift_23850117451220576_thumbnail.jpg,TurnedWizard,video,,238501174512205,1.87,2025-06-24 22:16:55,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_video:_kids___gift_23850117451220576_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_video:_kids___gift_23850117451220576_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_video:_carousel_kids___perfect_gift_23850145420640576_thumbnail.jpg,TurnedWizard,video,,238501454206405,1.79,2025-06-24 22:16:54,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_video:_carousel_kids___perfect_gift_23850145420640576_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_video:_carousel_kids___perfect_gift_23850145420640576_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_video:_before_after2___disappointed_23850145439350576_image.jpg,TurnedWizard,video,,238501454393505,271.12,2025-06-24 22:16:54,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_video:_before_after2___disappointed_23850145439350576_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_video:_before_after2___disappointed_23850145439350576_image.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_video:_before_after2___disappointed_-_Copy_23850145454110576_image.jpg,TurnedWizard,video,,238501454541105,271.12,2025-06-24 22:16:53,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_video:_before_after2___disappointed_-_Copy_23850145454110576_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_video:_before_after2___disappointed_-_Copy_23850145454110576_image.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_video:_before_after2___disappointed_-_Copy_23850145454100576_image.jpg,TurnedWizard,video,,238501454541005,271.12,2025-06-24 22:16:52,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_video:_before_after2___disappointed_-_Copy_23850145454100576_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_video:_before_after2___disappointed_-_Copy_23850145454100576_image.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_video:_before_after2___disappointed_-_Copy_23850145460120576_image.jpg,TurnedWizard,video,,238501454601205,271.12,2025-06-24 22:16:52,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_video:_before_after2___disappointed_-_Copy_23850145460120576_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_video:_before_after2___disappointed_-_Copy_23850145460120576_image.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_video:_before_after2___disappointed_23850145372270576_image.jpg,TurnedWizard,video,,238501453722705,271.12,2025-06-24 22:16:51,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_video:_before_after2___disappointed_23850145372270576_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_video:_before_after2___disappointed_23850145372270576_image.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_23850145372530576_image.jpg,TurnedWizard,image,,238501453725305,355.98,2025-06-24 22:16:50,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_23850145372530576_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_23850145372530576_image.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_video:_kids___gift_23850145420990576_thumbnail.jpg,TurnedWizard,video,,238501454209905,1.87,2025-06-24 22:16:50,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_video:_kids___gift_23850145420990576_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_video:_kids___gift_23850145420990576_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_video:_kids_regular___disappointed_23850145420950576_thumbnail.jpg,TurnedWizard,video,,238501454209505,1.35,2025-06-24 22:16:49,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_video:_kids_regular___disappointed_23850145420950576_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_video:_kids_regular___disappointed_23850145420950576_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_23850145439060576_image.jpg,TurnedWizard,image,,238501454390605,355.98,2025-06-24 22:16:48,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_23850145439060576_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_23850145439060576_image.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_23850145438500576_image.jpg,TurnedWizard,image,,238501454385005,355.98,2025-06-24 22:16:47,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_23850145438500576_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_23850145438500576_image.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_23850145438450576_image.jpg,TurnedWizard,image,,238501454384505,355.98,2025-06-24 22:16:47,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_23850145438450576_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_23850145438450576_image.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_-_Copy_23850145452690576_image.jpg,TurnedWizard,image,,238501454526905,355.98,2025-06-24 22:16:46,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_-_Copy_23850145452690576_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_-_Copy_23850145452690576_image.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_-_Copy_23850145454080576_image.jpg,TurnedWizard,image,,238501454540805,355.98,2025-06-24 22:16:45,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_-_Copy_23850145454080576_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_-_Copy_23850145454080576_image.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_-_Copy_23850145459330576_image.jpg,TurnedWizard,image,,238501454593305,355.98,2025-06-24 22:16:45,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_-_Copy_23850145459330576_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_-_Copy_23850145459330576_image.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_image:_befre_after1___perfect_gift_23850145372500576_image.jpg,TurnedWizard,image,,238501453725005,277.83,2025-06-24 22:16:44,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_image:_befre_after1___perfect_gift_23850145372500576_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_image:_befre_after1___perfect_gift_23850145372500576_image.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_carousel:_before_after___gift_23850145372280576_thumbnail.jpg,TurnedWizard,gif,,238501453722805,1.83,2025-06-24 22:16:43,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_carousel:_before_after___gift_23850145372280576_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_carousel:_before_after___gift_23850145372280576_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_carousel:_before_after___gift_23850145438510576_thumbnail.jpg,TurnedWizard,gif,,238501454385105,1.83,2025-06-24 22:16:42,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_carousel:_before_after___gift_23850145438510576_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_carousel:_before_after___gift_23850145438510576_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_carousel:_before_after___gift_23850145437800576_thumbnail.jpg,TurnedWizard,gif,,238501454378005,1.83,2025-06-24 22:16:41,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_carousel:_before_after___gift_23850145437800576_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_carousel:_before_after___gift_23850145437800576_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_carousel:_before_after___gift_-_Copy_23850145452740576_thumbnail.jpg,TurnedWizard,gif,,238501454527405,1.83,2025-06-24 22:16:41,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_carousel:_before_after___gift_-_Copy_23850145452740576_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_carousel:_before_after___gift_-_Copy_23850145452740576_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_carousel:_before_after___gift_-_Copy_23850145455110576_thumbnail.jpg,TurnedWizard,gif,,238501454551105,1.83,2025-06-24 22:16:40,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_carousel:_before_after___gift_-_Copy_23850145455110576_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_carousel:_before_after___gift_-_Copy_23850145455110576_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_carousel:_before_after___gift_-_Copy_23850145460770576_thumbnail.jpg,TurnedWizard,gif,,238501454607705,1.83,2025-06-24 22:16:39,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_carousel:_before_after___gift_-_Copy_23850145460770576_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_carousel:_before_after___gift_-_Copy_23850145460770576_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_video:_kids_reminder___gift_-_Copy_23850145420660576_thumbnail.jpg,TurnedWizard,video,,238501454206605,1.63,2025-06-24 22:16:39,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_video:_kids_reminder___gift_-_Copy_23850145420660576_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_video:_kids_reminder___gift_-_Copy_23850145420660576_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_video:_mothers_day___It's_almost_Mother's_Day_23850157339420576_thumbnail.jpg,TurnedWizard,video,👩 MOTHERS DAY,238501573394205,1.25,2025-06-24 22:16:38,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_video:_mothers_day___It's_almost_Mother's_Day_23850157339420576_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_video:_mothers_day___It's_almost_Mother's_Day_23850157339420576_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_image:_the_perfect_mothers_day_gift___We_have_the_perfect_gift_23850157339370576_image.jpg,TurnedWizard,image,👩 MOTHERS DAY,238501573393705,150.81,2025-06-24 22:16:37,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_image:_the_perfect_mothers_day_gift___We_have_the_perfect_gift_23850157339370576_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_image:_the_perfect_mothers_day_gift___We_have_the_perfect_gift_23850157339370576_image.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Wizard_image:_the_perfect_mothers_day_gift___the_bond_between_a_mother_23850156697250576_image.jpg,TurnedWizard,image,👩 MOTHERS DAY,238501566972505,277.83,2025-06-24 22:16:37,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_image:_the_perfect_mothers_day_gift___the_bond_between_a_mother_23850156697250576_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_image:_the_perfect_mothers_day_gift___the_bond_between_a_mother_23850156697250576_image.jpg,jpg,6,"Quality tier: 6, Source: ."
