unique_id,filename,file_path,directory_source,file_size_kb,modification_date,days_ago,quality_priority,brand,campaign_id,ad_type,creative_name,performance_tier,file_type,github_download_url,github_view_url,is_recent
81306034,MakeMeJedi_120210776652960354_video_Review_mashup_3_Sara__Unbox_a_galaxy_of_joy.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120210776652960354_video_Review_mashup_3_Sara__Unbox_a_galaxy_of_joy.jpg,.,1.83,2025-06-24 22:45:12,0,6,MakeMeJedi,120210776652960,video,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120210776652960354_video_Review_mashup_3_Sara__Unbox_a_galaxy_of_joy.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120210776652960354_video_Review_mashup_3_Sara__Unbox_a_galaxy_of_joy.jpg,True
2ed6d01c,MakeMeJedi_120210675709630354_video_Mashup_2_FD2024__This_Fathers_Day.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120210675709630354_video_Mashup_2_FD2024__This_Fathers_Day.jpg,.,1.89,2025-06-24 22:45:35,0,6,MakeMeJedi,120210675709630,video,Fathers Day Campaign,👨 FATHERS DAY,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120210675709630354_video_Mashup_2_FD2024__This_Fathers_Day.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120210675709630354_video_Mashup_2_FD2024__This_Fathers_Day.jpg,True
f4db0469,MakeMeJedi_120214266364150354_image_couple__Become_a_Jedi_70.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120214266364150354_image_couple__Become_a_Jedi_70.jpg,.,217.76,2025-06-24 22:44:51,0,6,MakeMeJedi,120214266364150,image,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120214266364150354_image_couple__Become_a_Jedi_70.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120214266364150354_image_couple__Become_a_Jedi_70.jpg,True
954869e4,MakeMeJedi_120228278851760354_video_Fathers_Day_edited_S_2__Imagine_Dads_face.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120228278851760354_video_Fathers_Day_edited_S_2__Imagine_Dads_face.jpg,.,1.78,2025-06-24 22:45:22,0,6,MakeMeJedi,120228278851760,video,Fathers Day Campaign,👨 FATHERS DAY,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228278851760354_video_Fathers_Day_edited_S_2__Imagine_Dads_face.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228278851760354_video_Fathers_Day_edited_S_2__Imagine_Dads_face.jpg,True
145a10f4,MakeMeJedi_120204823402370354_video_Review_mashup_1__The_ULTIMATE_GIFT.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120204823402370354_video_Review_mashup_1__The_ULTIMATE_GIFT.jpg,.,1.62,2025-06-24 22:45:40,0,6,MakeMeJedi,120204823402370,video,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120204823402370354_video_Review_mashup_1__The_ULTIMATE_GIFT.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120204823402370354_video_Review_mashup_1__The_ULTIMATE_GIFT.jpg,True
683daee8,MakeMeJedi_120204892079120354_video_Review_mashup_1__A_long_time_ago.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120204892079120354_video_Review_mashup_1__A_long_time_ago.jpg,.,1.71,2025-06-24 22:45:38,0,6,MakeMeJedi,120204892079120,video,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120204892079120354_video_Review_mashup_1__A_long_time_ago.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120204892079120354_video_Review_mashup_1__A_long_time_ago.jpg,True
ab343dad,MakeMeJedi_120228288765080354_video_Fathers_Day_AI_voiceover_edited_S_2__Imagine.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120228288765080354_video_Fathers_Day_AI_voiceover_edited_S_2__Imagine.jpg,.,1.48,2025-06-24 22:45:17,0,6,MakeMeJedi,120228288765080,video,Fathers Day Campaign,👨 FATHERS DAY,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228288765080354_video_Fathers_Day_AI_voiceover_edited_S_2__Imagine.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228288765080354_video_Fathers_Day_AI_voiceover_edited_S_2__Imagine.jpg,True
dc357449,MakeMeJedi_120204695400800354_video_agency_hook_I_surprised_my_dad__better_gift.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120204695400800354_video_agency_hook_I_surprised_my_dad__better_gift.jpg,.,1.76,2025-06-24 22:45:14,0,6,MakeMeJedi,120204695400800,video,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120204695400800354_video_agency_hook_I_surprised_my_dad__better_gift.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120204695400800354_video_agency_hook_I_surprised_my_dad__better_gift.jpg,True
b754c6ab,MakeMeJedi_120213860363170354_image_Perfect_gift_edited_P__Make_anyone_laugh_-_C.png,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120213860363170354_image_Perfect_gift_edited_P__Make_anyone_laugh_-_C.png,.,9.37,2025-06-24 22:45:11,0,6,MakeMeJedi,120213860363170,image,,,png,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120213860363170354_image_Perfect_gift_edited_P__Make_anyone_laugh_-_C.png,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120213860363170354_image_Perfect_gift_edited_P__Make_anyone_laugh_-_C.png,True
addb0f9c,MakeMeJedi_120222552375570354_image_group__Become_a_Jedi_70.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120222552375570354_image_group__Become_a_Jedi_70.jpg,.,226.48,2025-06-24 22:45:13,0,6,MakeMeJedi,120222552375570,image,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120222552375570354_image_group__Become_a_Jedi_70.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120222552375570354_image_group__Become_a_Jedi_70.jpg,True
b2171f7f,MakeMeJedi_120228291374790354_video_Fathers_Day_AI_voiceover_edited_S_1__Imagine.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120228291374790354_video_Fathers_Day_AI_voiceover_edited_S_1__Imagine.jpg,.,1.75,2025-06-24 22:45:10,0,6,MakeMeJedi,120228291374790,video,Fathers Day Campaign,👨 FATHERS DAY,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228291374790354_video_Fathers_Day_AI_voiceover_edited_S_1__Imagine.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228291374790354_video_Fathers_Day_AI_voiceover_edited_S_1__Imagine.jpg,True
aba5aaef,MakeMeJedi_120228282848930354_video_Fathers_Day_edited_S_1__Imagine_Dads_face_og.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120228282848930354_video_Fathers_Day_edited_S_1__Imagine_Dads_face_og.jpg,.,1.62,2025-06-24 22:45:26,0,6,MakeMeJedi,120228282848930,video,Fathers Day Campaign,👨 FATHERS DAY,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228282848930354_video_Fathers_Day_edited_S_1__Imagine_Dads_face_og.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228282848930354_video_Fathers_Day_edited_S_1__Imagine_Dads_face_og.jpg,True
2a41f3db,12_FD_2_Remake_Long_Time_Ago_PLACEHOLDER.png,./creative-ads-repository/MakeMeJedi/12_FD_2_Remake_Long_Time_Ago_PLACEHOLDER.png,.,30.48,2025-06-24 20:06:04,0,6,,,,,,png,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/12_FD_2_Remake_Long_Time_Ago_PLACEHOLDER.png,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/12_FD_2_Remake_Long_Time_Ago_PLACEHOLDER.png,True
fc6c1906,MakeMeJedi_120228278851640354_gif_Fathers_Day_edited_P_1__Imagine_Dads_face.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120228278851640354_gif_Fathers_Day_edited_P_1__Imagine_Dads_face.jpg,.,1.62,2025-06-24 22:45:19,0,6,MakeMeJedi,120228278851640,gif,Fathers Day Campaign,👨 FATHERS DAY,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228278851640354_gif_Fathers_Day_edited_P_1__Imagine_Dads_face.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228278851640354_gif_Fathers_Day_edited_P_1__Imagine_Dads_face.jpg,True
525cb935,MakeMeJedi_120204475702160354_video_BF_2_remake__The_ULTIMATE_GIFT.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120204475702160354_video_BF_2_remake__The_ULTIMATE_GIFT.jpg,.,1.78,2025-06-24 22:45:32,0,6,MakeMeJedi,120204475702160,video,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120204475702160354_video_BF_2_remake__The_ULTIMATE_GIFT.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120204475702160354_video_BF_2_remake__The_ULTIMATE_GIFT.jpg,True
3c8414fd,MakeMeJedi_120204695398070354_video_agency_hook_Birthday__tranfsorm.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120204695398070354_video_agency_hook_Birthday__tranfsorm.jpg,.,1.86,2025-06-24 22:44:53,0,6,MakeMeJedi,120204695398070,video,Birthday Campaign,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120204695398070354_video_agency_hook_Birthday__tranfsorm.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120204695398070354_video_agency_hook_Birthday__tranfsorm.jpg,True
80af5aa0,MakeMeJedi_120228278851660354_gif_Fathers_Day_edited_P_2__Imagine_Dads_face.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120228278851660354_gif_Fathers_Day_edited_P_2__Imagine_Dads_face.jpg,.,1.97,2025-06-24 22:45:03,0,6,MakeMeJedi,120228278851660,gif,Fathers Day Campaign,👨 FATHERS DAY,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228278851660354_gif_Fathers_Day_edited_P_2__Imagine_Dads_face.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228278851660354_gif_Fathers_Day_edited_P_2__Imagine_Dads_face.jpg,True
9610e1a0,MakeMeJedi_120228278851680354_video_Fathers_Day_edited_S_1__Imagine_Dads_face.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120228278851680354_video_Fathers_Day_edited_S_1__Imagine_Dads_face.jpg,.,1.62,2025-06-24 22:45:02,0,6,MakeMeJedi,120228278851680,video,Fathers Day Campaign,👨 FATHERS DAY,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228278851680354_video_Fathers_Day_edited_S_1__Imagine_Dads_face.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228278851680354_video_Fathers_Day_edited_S_1__Imagine_Dads_face.jpg,True
cc4c2492,MakeMeJedi_120204304663560354_video_star_wars_fan_jean__A_long_time_ago.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120204304663560354_video_star_wars_fan_jean__A_long_time_ago.jpg,.,1.57,2025-06-24 22:45:27,0,6,MakeMeJedi,120204304663560,video,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120204304663560354_video_star_wars_fan_jean__A_long_time_ago.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120204304663560354_video_star_wars_fan_jean__A_long_time_ago.jpg,True
3bc8d4cf,MakeMeJedi_120228291374740354_video_Fathers_Day_AI_voiceover_edited_S_2__Imagine.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120228291374740354_video_Fathers_Day_AI_voiceover_edited_S_2__Imagine.jpg,.,1.48,2025-06-24 22:45:15,0,6,MakeMeJedi,120228291374740,video,Fathers Day Campaign,👨 FATHERS DAY,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228291374740354_video_Fathers_Day_AI_voiceover_edited_S_2__Imagine.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228291374740354_video_Fathers_Day_AI_voiceover_edited_S_2__Imagine.jpg,True
9d93fdfd,MakeMeJedi_120228288750380354_video_Fathers_Day_AI_voiceover_edited_S_1__Imagine.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120228288750380354_video_Fathers_Day_AI_voiceover_edited_S_1__Imagine.jpg,.,1.75,2025-06-24 22:45:18,0,6,MakeMeJedi,120228288750380,video,Fathers Day Campaign,👨 FATHERS DAY,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228288750380354_video_Fathers_Day_AI_voiceover_edited_S_1__Imagine.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228288750380354_video_Fathers_Day_AI_voiceover_edited_S_1__Imagine.jpg,True
1226a826,MakeMeJedi_120210978878000354_gif_Fathers_Day_-_up_to_70_off_FD2024__Its_almost_.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120210978878000354_gif_Fathers_Day_-_up_to_70_off_FD2024__Its_almost_.jpg,.,1.99,2025-06-24 22:45:08,0,6,MakeMeJedi,120210978878000,gif,Fathers Day Campaign,👨 FATHERS DAY,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120210978878000354_gif_Fathers_Day_-_up_to_70_off_FD2024__Its_almost_.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120210978878000354_gif_Fathers_Day_-_up_to_70_off_FD2024__Its_almost_.jpg,True
b915eef2,18_Valentines_Day_Reaction_PLACEHOLDER.png,./creative-ads-repository/MakeMeJedi/18_Valentines_Day_Reaction_PLACEHOLDER.png,.,32.66,2025-06-24 20:06:04,0,6,,,,Valentines Day Reaction,💝 SEASONAL,png,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/18_Valentines_Day_Reaction_PLACEHOLDER.png,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/18_Valentines_Day_Reaction_PLACEHOLDER.png,True
8a468111,MakeMeJedi_120214266477960354_video_BF_70_3__Become_a_Jedi_70.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120214266477960354_video_BF_70_3__Become_a_Jedi_70.jpg,.,1.73,2025-06-24 22:45:30,0,6,MakeMeJedi,120214266477960,video,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120214266477960354_video_BF_70_3__Become_a_Jedi_70.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120214266477960354_video_BF_70_3__Become_a_Jedi_70.jpg,True
c7e6097d,MakeMeJedi_120210978877980354_image_Celebrate_Fathers_Day_-_up_to_70_offpng_FD20.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120210978877980354_image_Celebrate_Fathers_Day_-_up_to_70_offpng_FD20.jpg,.,184.64,2025-06-24 22:44:50,0,6,MakeMeJedi,120210978877980,image,Fathers Day Campaign,👨 FATHERS DAY,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120210978877980354_image_Celebrate_Fathers_Day_-_up_to_70_offpng_FD20.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120210978877980354_image_Celebrate_Fathers_Day_-_up_to_70_offpng_FD20.jpg,True
3cab8d3b,MakeMeJedi_120204475699460354_video_FD_1_remake__A_long_time_ago.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120204475699460354_video_FD_1_remake__A_long_time_ago.jpg,.,1.6,2025-06-24 22:45:34,0,6,MakeMeJedi,120204475699460,video,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120204475699460354_video_FD_1_remake__A_long_time_ago.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120204475699460354_video_FD_1_remake__A_long_time_ago.jpg,True
9a3ed08e,MakeMeJedi_120210978877990354_video_Mashup_2_FD2024__This_Fathers_Day_-_Copy.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120210978877990354_video_Mashup_2_FD2024__This_Fathers_Day_-_Copy.jpg,.,1.89,2025-06-24 22:44:58,0,6,MakeMeJedi,120210978877990,video,Fathers Day Campaign,👨 FATHERS DAY,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120210978877990354_video_Mashup_2_FD2024__This_Fathers_Day_-_Copy.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120210978877990354_video_Mashup_2_FD2024__This_Fathers_Day_-_Copy.jpg,True
b915eef2,18_Valentines_Day_Reaction_image_1.png,./creative-ads-repository/MakeMeJedi/18_Valentines_Day_Reaction_image_1.png,.,38.04,2025-06-24 20:28:36,0,6,,,image,Valentines Day Reaction,💝 SEASONAL,png,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/18_Valentines_Day_Reaction_image_1.png,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/18_Valentines_Day_Reaction_image_1.png,True
2a41f3db,12_FD_1_Remake_Long_Time_Ago_PLACEHOLDER.png,./creative-ads-repository/MakeMeJedi/12_FD_1_Remake_Long_Time_Ago_PLACEHOLDER.png,.,29.42,2025-06-24 20:06:04,0,6,,,,,,png,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/12_FD_1_Remake_Long_Time_Ago_PLACEHOLDER.png,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/12_FD_1_Remake_Long_Time_Ago_PLACEHOLDER.png,True
8a292458,MakeMeJedi_120228278851670354_video_Fathers_Day_edited_S_2__Imagine_Dads_face.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120228278851670354_video_Fathers_Day_edited_S_2__Imagine_Dads_face.jpg,.,1.78,2025-06-24 22:45:21,0,6,MakeMeJedi,120228278851670,video,Fathers Day Campaign,👨 FATHERS DAY,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228278851670354_video_Fathers_Day_edited_S_2__Imagine_Dads_face.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228278851670354_video_Fathers_Day_edited_S_2__Imagine_Dads_face.jpg,True
4435b7fc,MakeMeJedi_120228278851710354_gif_Fathers_Day_edited_P_1__Imagine_Dads_face.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120228278851710354_gif_Fathers_Day_edited_P_1__Imagine_Dads_face.jpg,.,1.62,2025-06-24 22:45:20,0,6,MakeMeJedi,120228278851710,gif,Fathers Day Campaign,👨 FATHERS DAY,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228278851710354_gif_Fathers_Day_edited_P_1__Imagine_Dads_face.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228278851710354_gif_Fathers_Day_edited_P_1__Imagine_Dads_face.jpg,True
041ec170,MakeMeJedi_120214266364130354_image_group__Become_a_Jedi_70.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120214266364130354_image_group__Become_a_Jedi_70.jpg,.,226.48,2025-06-24 22:45:29,0,6,MakeMeJedi,120214266364130,image,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120214266364130354_image_group__Become_a_Jedi_70.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120214266364130354_image_group__Become_a_Jedi_70.jpg,True
8f509f6a,MakeMeJedi_120215085657940354_image_CM_images__Enjoy_up_to_75_OFF.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120215085657940354_image_CM_images__Enjoy_up_to_75_OFF.jpg,.,168.32,2025-06-24 22:45:39,0,6,MakeMeJedi,120215085657940,image,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120215085657940354_image_CM_images__Enjoy_up_to_75_OFF.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120215085657940354_image_CM_images__Enjoy_up_to_75_OFF.jpg,True
b915eef2,18_Valentines_Day_Reaction_image_2.png,./creative-ads-repository/MakeMeJedi/18_Valentines_Day_Reaction_image_2.png,.,38.04,2025-06-24 20:28:36,0,6,,,image,Valentines Day Reaction,💝 SEASONAL,png,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/18_Valentines_Day_Reaction_image_2.png,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/18_Valentines_Day_Reaction_image_2.png,True
1227ace8,MakeMeJedi_120228278851730354_gif_Fathers_Day_edited_P_2__Imagine_Dads_face.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120228278851730354_gif_Fathers_Day_edited_P_2__Imagine_Dads_face.jpg,.,1.97,2025-06-24 22:45:01,0,6,MakeMeJedi,120228278851730,gif,Fathers Day Campaign,👨 FATHERS DAY,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228278851730354_gif_Fathers_Day_edited_P_2__Imagine_Dads_face.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228278851730354_gif_Fathers_Day_edited_P_2__Imagine_Dads_face.jpg,True
2175838d,MakeMeJedi_120228104008710354_video_Replicate_Winning_video_2__A_long_time_ago_p.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120228104008710354_video_Replicate_Winning_video_2__A_long_time_ago_p.jpg,.,1.77,2025-06-24 22:45:04,0,6,MakeMeJedi,120228104008710,video,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228104008710354_video_Replicate_Winning_video_2__A_long_time_ago_p.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228104008710354_video_Replicate_Winning_video_2__A_long_time_ago_p.jpg,True
3ba9412c,MakeMeJedi_120228278851630354_video_Fathers_Day_edited_S_1__Imagine_Dads_face.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120228278851630354_video_Fathers_Day_edited_S_1__Imagine_Dads_face.jpg,.,1.62,2025-06-24 22:45:00,0,6,MakeMeJedi,120228278851630,video,Fathers Day Campaign,👨 FATHERS DAY,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228278851630354_video_Fathers_Day_edited_S_1__Imagine_Dads_face.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228278851630354_video_Fathers_Day_edited_S_1__Imagine_Dads_face.jpg,True
36ed53e5,MakeMeJedi_120215085545760354_video_Early_BF__Enjoy_up_to_75_OFF.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120215085545760354_video_Early_BF__Enjoy_up_to_75_OFF.jpg,.,1.91,2025-06-24 22:44:56,0,6,MakeMeJedi,120215085545760,video,Early Black Friday,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120215085545760354_video_Early_BF__Enjoy_up_to_75_OFF.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120215085545760354_video_Early_BF__Enjoy_up_to_75_OFF.jpg,True
44ee4800,MakeMeJedi_120228103625330354_video_Replicate_Winning_video_1__This_Fathers_Day_.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120228103625330354_video_Replicate_Winning_video_1__This_Fathers_Day_.jpg,.,1.95,2025-06-24 22:45:05,0,6,MakeMeJedi,120228103625330,video,Fathers Day Campaign,👨 FATHERS DAY,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228103625330354_video_Replicate_Winning_video_1__This_Fathers_Day_.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120228103625330354_video_Replicate_Winning_video_1__This_Fathers_Day_.jpg,True
737f4280,MakeMeJedi_120204695408210354_video_jean__The_ULTIMATE_GIFT.jpg,./creative-ads-repository/MakeMeJedi/MakeMeJedi_120204695408210354_video_jean__The_ULTIMATE_GIFT.jpg,.,1.57,2025-06-24 22:45:06,0,6,MakeMeJedi,120204695408210,video,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120204695408210354_video_jean__The_ULTIMATE_GIFT.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/creative-ads-repository/MakeMeJedi/MakeMeJedi_120204695408210354_video_jean__The_ULTIMATE_GIFT.jpg,True
